,,'berço oeste','berço leste','retomadora','c3'
,'Timestamp','WIT_798A-OE','WIT_798A-LE','309TP003-WQI003-R','309TP003-WQI004-R'
,26/01/2011 18:10:00,'129997,74',0,'1748819,13','1471862,5'
,26/01/2011 18:20:00,'130244,12',0,'1749392,25','1471963,38'
,26/01/2011 18:30:00,'130632,24',0,'1749967,63',1472284
,26/01/2011 18:40:00,'130998,82',0,'1750546,13','1472669,25'
,26/01/2011 18:50:00,'131370,69',0,1751123,'1473036,25'
,26/01/2011 19:00:00,131674,0,'1751701,75','1473388,13'
,26/01/2011 19:10:00,132034,0,'1752279,38','1473731,75'
,26/01/2011 19:20:00,132383,0,'1752858,25','1474072,88'
,26/01/2011 19:30:00,132752,0,'1753436,63','1474451,5'
,26/01/2011 19:40:00,'133170,91',0,'1754015,13','1474802,25'
,26/01/2011 19:50:00,'133575,39',0,'1754594,75','1475220,75'
,26/01/2011 20:00:00,134033,0,'1755227,25',1475677
,26/01/2011 20:10:00,134636,0,'1755809,63','1476065,63'
,26/01/2011 20:20:00,135608,0,'1756925,25','1476943,5'
,26/01/2011 20:30:00,136541,0,'1758055,5','1477900,75'
,26/01/2011 20:40:00,137492,0,1759205,'1478858,38'
,26/01/2011 20:50:00,'138105,98',0,'1760337,88','1479798,88'
,26/01/2011 21:00:00,'138139,13',0,'1760955,88','1480004,25'
,26/01/2011 21:10:00,138724,0,1761748,'1480208,63'
,26/01/2011 21:20:00,139461,0,'1763087,75','1480960,63'
,26/01/2011 21:30:00,139676,0,'1764024,25','1481400,75'
,26/01/2011 21:40:00,'140156,48',0,'1765078,63','1481852,38'
,26/01/2011 21:50:00,140292,0,1765804,'1482051,75'
,26/01/2011 22:00:00,141469,0,'1767126,13','1482734,5'
,26/01/2011 22:10:00,142382,0,'1768881,25','1483900,88'
,26/01/2011 22:20:00,143051,0,'1769850,88','1484358,63'
,26/01/2011 22:30:00,144308,0,1771555,'1485452,25'
,26/01/2011 22:40:00,145296,0,'1773285,63','1486662,25'
,26/01/2011 22:50:00,'145795,77',0,'1774608,25','1487476,88'
,26/01/2011 23:00:00,146400,0,'1775690,38','1487994,13'
,26/01/2011 23:10:00,146472,0,'1776595,13','1488372,38'
,26/01/2011 23:20:00,146483,0,'1777173,88',1488373
,26/01/2011 23:30:00,'147392,05',0,'1778151,38','1488728,5'
,26/01/2011 23:40:00,'147511,47',0,'1779330,5',1489392
,26/01/2011 23:50:00,147887,0,'1779913,38','1489412,75'
